file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
095834555.png,8,0.551371,1308,1014,1631,1014,1631,1080,1308,1080
113341283.png,27,0.981364,1049,33,1291,33,1291,286,1049,286
113341283.png,1,0.889258,1336,1016,1572,1016,1572,1079,1336,1079
134456842.png,25,0.979986,1326,408,1623,408,1623,719,1326,719
134456842.png,8,0.585954,1365,1001,1596,1001,1596,1079,1365,1079
151431587.png,28,0.984704,704,22,949,22,949,281,704,281
124907662.png,28,0.983321,728,12,971,12,971,265,728,265
124907662.png,8,0.870103,1354,1005,1621,1005,1621,1080,1354,1080
181448652.png,10,0.985202,1366,669,1674,669,1674,948,1366,948
112657783.png,29,0.983168,1392,759,1690,759,1690,1071,1392,1071
154730787.png,4,0.887501,1185,240,1420,240,1420,487,1185,487
154730787.png,7,0.575193,1185,241,1420,241,1420,486,1185,486
154730787.png,12,0.502478,1185,239,1418,239,1418,482,1185,482
122327916.png,16,0.986777,906,474,1213,474,1213,811,906,811
125701937.png,24,0.982723,1106,29,1334,29,1334,287,1106,287
125701937.png,27,0.960601,765,88,1019,88,1019,343,765,343
125701937.png,1,0.63528,1346,1002,1604,1002,1604,1079,1346,1079
125701937.png,8,0.527843,1348,1003,1620,1003,1620,1079,1348,1079
154228943.png,10,0.983926,655,227,938,227,938,463,655,463
100231640.png,19,0.9828,426,545,690,545,690,810,426,810
100231640.png,8,0.700416,1317,1009,1605,1009,1605,1080,1317,1080
142103342.png,17,0.98432,1180,98,1465,98,1465,405,1180,405
142103342.png,8,0.722421,1361,1002,1609,1002,1609,1079,1361,1079
121400133.png,1,0.984244,755,38,998,38,998,266,755,266
121400133.png,8,0.815387,1355,1006,1596,1006,1596,1079,1355,1079
121400133.png,1,0.563951,1355,1007,1583,1007,1583,1079,1355,1079
153353837.png,29,0.984372,929,72,1158,72,1158,320,929,320
153353837.png,8,0.877151,1323,1004,1624,1004,1624,1080,1323,1080
104143525.png,33,0.986873,856,435,1125,435,1125,719,856,719
105416940.png,18,0.983405,1398,718,1704,718,1704,1006,1398,1006
145556571.png,15,0.985159,1110,91,1369,91,1369,321,1110,321
163017168.png,27,0.983892,754,167,994,167,994,434,754,434
091416036.png,23,0.959625,1128,182,1355,182,1355,414,1128,414
101611364.png,19,0.98416,775,283,1037,283,1037,528,775,528
101611364.png,8,0.540504,1319,1018,1628,1018,1628,1079,1319,1079
132914061.png,9,0.98503,1089,43,1338,43,1338,260,1089,260
141429549.png,21,0.985527,733,124,1002,124,1002,427,733,427
141429549.png,8,0.934593,1319,1010,1629,1010,1629,1080,1319,1080
141429549.png,12,0.549505,1305,1009,1617,1009,1617,1079,1305,1079
112948808.png,10,0.983485,736,75,985,75,985,301,736,301
100818226.png,9,0.975876,1269,414,1547,414,1547,660,1269,660
100818226.png,6,0.60014,1269,414,1547,414,1547,656,1269,656
125405577.png,6,0.983295,765,110,1024,110,1024,351,765,351
125405577.png,8,0.862161,1356,1007,1643,1007,1643,1079,1356,1079
125405577.png,19,0.568208,437,324,705,324,705,614,437,614
143230349.png,20,0.984978,698,35,945,35,945,268,698,268
145917009.png,21,0.985857,866,334,1150,334,1150,654,866,654
145917009.png,27,0.877286,1322,331,1635,331,1635,791,1322,791
092108305.png,23,0.981056,329,202,552,202,552,435,329,435
092108305.png,8,0.529472,1315,1015,1526,1015,1526,1079,1315,1079
140401189.png,20,0.985923,1279,323,1557,323,1557,576,1279,576
151754026.png,1,0.983891,428,332,692,332,692,581,428,581
170248803.png,6,0.984116,517,745,811,745,811,1030,517,1030
170248803.png,3,0.976597,768,64,1010,64,1010,321,768,321
170248803.png,33,0.961694,767,62,1008,62,1008,318,767,318
110114811.png,24,0.98064,794,192,1026,192,1026,471,794,471
110114811.png,1,0.874662,1328,1017,1635,1017,1635,1080,1328,1080
162443956.png,32,0.983148,1104,109,1364,109,1364,373,1104,373
075359372.png,31,0.909253,1165,247,1441,247,1441,511,1165,511
075359372.png,33,0.806287,1166,246,1438,246,1438,501,1166,501
130623370.png,17,0.980106,1094,1,1368,1,1368,293,1094,293
130623370.png,8,0.865855,1350,1008,1633,1008,1633,1080,1350,1080
114218726.png,14,0.980784,1156,350,1433,350,1433,599,1156,599
114218726.png,1,0.58523,1335,1016,1581,1016,1581,1079,1335,1079
082012013.png,12,0.984582,1143,209,1401,209,1401,440,1143,440
093325002.png,23,0.979741,1310,553,1564,553,1564,813,1310,813
093325002.png,27,0.709732,702,101,961,101,961,399,702,399
093325002.png,22,0.515607,1310,557,1566,557,1566,817,1310,817
121811421.png,3,0.98316,1138,121,1393,121,1393,388,1138,388
123306139.png,28,0.985369,732,60,979,60,979,322,732,322
123306139.png,8,0.833221,1347,1007,1582,1007,1582,1079,1347,1079
131548321.png,7,0.978525,1404,686,1743,686,1743,1034,1404,1034
131548321.png,25,0.976175,769,110,1029,110,1029,394,769,394
131548321.png,28,0.928076,768,109,1029,109,1029,395,768,395
132359829.png,20,0.98369,973,571,1258,571,1258,846,973,846
114413548.png,24,0.914828,1341,424,1574,424,1574,702,1341,702
114413548.png,4,0.826535,807,192,1028,192,1028,421,807,421
114413548.png,1,0.786074,1343,1015,1604,1015,1604,1079,1343,1079
105437366.png,24,0.982141,748,59,972,59,972,315,748,315
105437366.png,1,0.623029,1335,1018,1629,1018,1629,1079,1335,1079
105437366.png,8,0.504301,1331,1018,1601,1018,1601,1079,1331,1079
083008058.png,19,0.984057,689,141,944,141,944,371,689,371
083008058.png,4,0.953221,1354,662,1658,662,1658,959,1354,959
111630491.png,18,0.982276,894,426,1158,426,1158,682,894,682
111630491.png,1,0.54653,1325,1016,1629,1016,1629,1079,1325,1079
095126470.png,6,0.966936,937,209,1191,209,1191,461,937,461
085827811.png,18,0.983452,759,305,1018,305,1018,546,759,546
085827811.png,27,0.934331,972,0,1212,0,1212,141,972,141
085827811.png,23,0.870205,969,0,1223,0,1223,138,969,138
115717551.png,13,0.985292,486,624,759,624,759,892,486,892
115717551.png,1,0.585148,1315,1010,1623,1010,1623,1079,1315,1079
160310993.png,12,0.98436,406,163,647,163,647,398,406,398
151701201.png,0,0.982321,1094,55,1350,55,1350,285,1094,285
151701201.png,11,0.83996,600,946,1076,946,1076,1080,600,1080
120435465.png,26,0.982167,797,102,1059,102,1059,371,797,371
120435465.png,8,0.765809,1345,1012,1623,1012,1623,1080,1345,1080
120435465.png,1,0.522194,1346,1012,1598,1012,1598,1080,1346,1080
124505024.png,8,0.917612,1341,1008,1626,1008,1626,1080,1341,1080
124505024.png,4,0.874902,784,122,1003,122,1003,349,784,349
101750915.png,8,0.984658,1160,178,1414,178,1414,405,1160,405
122426980.png,33,0.835538,1135,50,1386,50,1386,309,1135,309
122426980.png,3,0.775299,1137,50,1386,50,1386,302,1137,302
122426980.png,32,0.601189,1136,51,1387,51,1387,299,1136,299
122426980.png,8,0.528199,1349,1009,1614,1009,1614,1080,1349,1080
102644940.png,1,0.984333,1138,168,1398,168,1398,405,1138,405
102644940.png,8,0.887651,1331,1009,1638,1009,1638,1079,1331,1079
133728103.png,23,0.982156,1179,189,1411,189,1411,425,1179,425
133728103.png,8,0.700728,1314,1009,1562,1009,1562,1079,1314,1079
082525284.png,22,0.983358,488,743,740,743,740,1006,488,1006
082525284.png,0,0.740233,1292,1030,1603,1030,1603,1080,1292,1080
141532133.png,9,0.977874,468,440,713,440,713,688,468,688
141532133.png,13,0.549844,450,440,713,440,713,687,450,687
142038953.png,31,0.981072,730,64,970,64,970,306,730,306
160936880.png,31,0.983863,442,516,714,516,714,788,442,788
112827172.png,13,0.984233,1284,503,1567,503,1567,759,1284,759
112803787.png,24,0.980367,427,245,676,245,676,523,427,523
112803787.png,1,0.806669,1331,1014,1644,1014,1644,1079,1331,1079
183433731.png,7,0.92523,874,542,1194,542,1194,880,874,880
130503927.png,24,0.982246,423,281,661,281,661,571,423,571
130503927.png,22,0.940567,1261,325,1554,325,1554,606,1261,606
130503927.png,8,0.715564,1358,1007,1619,1007,1619,1079,1358,1079
130503927.png,27,0.708174,1259,325,1550,325,1550,603,1259,603
130503927.png,13,0.530361,1259,324,1549,324,1549,600,1259,600
175711064.png,12,0.971454,340,489,601,489,601,748,340,748
175711064.png,9,0.933679,341,491,602,491,602,752,341,752
122938533.png,6,0.982037,760,87,1016,87,1016,318,760,318
122938533.png,8,0.872666,1350,1008,1643,1008,1643,1080,1350,1080
125249465.png,13,0.985434,939,555,1219,555,1219,821,939,821
104912635.png,9,0.897054,1105,90,1353,90,1353,311,1105,311
104912635.png,1,0.745184,1328,1018,1611,1018,1611,1080,1328,1080
104912635.png,1,0.603852,1105,90,1354,90,1354,311,1105,311
090719296.png,19,0.984622,599,270,851,270,851,515,599,515
113032408.png,26,0.982883,1136,111,1404,111,1404,386,1136,386
113032408.png,1,0.87644,1337,1015,1602,1015,1602,1079,1337,1079
094838084.png,14,0.980957,792,357,1058,357,1058,599,792,599
161252479.png,25,0.984368,1266,298,1557,298,1557,599,1266,599
141129561.png,9,0.985762,1123,40,1371,40,1371,259,1123,259
092553200.png,0,0.983843,1219,463,1505,463,1505,729,1219,729
132402846.png,10,0.98354,1191,233,1461,233,1461,470,1191,470
132402846.png,8,0.558386,1345,1006,1617,1006,1617,1079,1345,1079
131747654.png,19,0.98013,1043,510,1310,510,1310,771,1043,771
110128806.png,27,0.982584,628,140,869,140,869,410,628,410
124100463.png,3,0.974737,1174,129,1429,129,1429,382,1174,382
124100463.png,32,0.886939,1174,128,1427,128,1427,383,1174,383
124100463.png,8,0.760212,1346,1012,1660,1012,1660,1079,1346,1079
124100463.png,1,0.61108,1347,1012,1637,1012,1637,1080,1347,1080
151721283.png,5,0.984291,1058,17,1316,17,1316,253,1058,253
114049246.png,25,0.982421,1193,184,1466,184,1466,477,1193,477
114049246.png,24,0.917023,1034,690,1366,690,1366,1079,1034,1079
114049246.png,1,0.90383,1340,1016,1614,1016,1614,1079,1340,1079
114049246.png,28,0.902785,1192,184,1465,184,1465,475,1192,475
114049246.png,27,0.811264,1028,688,1362,688,1362,1079,1028,1079
102650629.png,22,0.984269,948,483,1192,483,1192,743,948,743
102650629.png,22,0.916411,758,0,1003,0,1003,217,758,217
084541677.png,25,0.986851,1253,467,1553,467,1553,785,1253,785
084541677.png,22,0.734817,1,1023,140,1023,140,1079,1,1079
084846410.png,27,0.981301,1237,385,1508,385,1508,678,1237,678
120659950.png,7,0.984557,743,134,1016,134,1016,426,743,426
120659950.png,8,0.700204,1343,1011,1665,1011,1665,1080,1343,1080
120659950.png,1,0.606292,1344,1011,1653,1011,1653,1079,1344,1079
151836795.png,15,0.982588,1236,272,1512,272,1512,516,1236,516
151836795.png,31,0.931451,465,359,727,359,727,660,465,660
151836795.png,7,0.522433,457,359,727,359,727,661,457,661
151836795.png,6,0.510857,1235,272,1511,272,1511,517,1235,517
090818154.png,30,0.984917,1345,628,1636,628,1636,897,1345,897
120358716.png,29,0.979175,388,398,640,398,640,655,388,655
160745514.png,18,0.983221,739,125,989,125,989,353,739,353
075153800.png,8,0.985314,932,671,1215,671,1215,932,932,932
075153800.png,8,0.725642,1294,1034,1621,1034,1621,1079,1294,1079
143727628.png,14,0.978586,913,571,1197,571,1197,837,913,837
152528869.png,4,0.968003,801,230,1028,230,1028,475,801,475
140050552.png,33,0.985597,1234,199,1492,199,1492,460,1234,460
170354561.png,20,0.979508,685,14,925,14,925,243,685,243
170354561.png,1,0.97475,798,329,1143,329,1143,624,798,624
171800736.png,4,0.984397,931,654,1215,654,1215,966,931,966
171800736.png,22,0.912236,1019,0,1266,0,1266,178,1019,178
131648018.png,21,0.98651,755,61,1019,61,1019,359,755,359
131648018.png,8,0.827456,1364,1003,1665,1003,1665,1080,1364,1080
120619538.png,20,0.985657,1139,157,1400,157,1400,391,1139,391
120619538.png,1,0.658755,1345,1010,1642,1010,1642,1080,1345,1080
120619538.png,23,0.578363,867,102,933,102,933,290,867,290
120619538.png,8,0.526864,1343,1010,1650,1010,1650,1079,1343,1079
144755895.png,6,0.984989,1111,95,1383,95,1383,334,1111,334
120714143.png,17,0.983703,1140,69,1423,69,1423,365,1140,365
120714143.png,1,0.737242,1342,1012,1608,1012,1608,1079,1342,1079
115726498.png,3,0.973623,357,242,608,242,608,516,357,516
115726498.png,33,0.801449,666,32,1034,32,1034,378,666,378
085131480.png,16,0.986279,690,190,973,190,973,486,690,486
085131480.png,0,0.652209,1289,1028,1610,1028,1610,1080,1289,1080
135539817.png,6,0.984508,1122,61,1388,61,1388,293,1122,293
135539817.png,27,0.740868,831,390,1248,390,1248,806,831,806
102305711.png,26,0.982147,1158,205,1433,205,1433,490,1158,490
102305711.png,8,0.661944,1329,1017,1637,1017,1637,1079,1329,1079
122706495.png,28,0.982867,734,22,976,22,976,270,734,270
122706495.png,8,0.856755,1356,1005,1643,1005,1643,1079,1356,1079
092337306.png,16,0.986003,753,229,1040,229,1040,536,753,536
092337306.png,0,0.588739,1288,1027,1583,1027,1583,1079,1288,1079
114109870.png,33,0.985797,1197,253,1459,253,1459,509,1197,509
114109870.png,27,0.971667,625,754,922,754,922,1080,625,1080
114109870.png,8,0.609783,1357,1015,1563,1015,1563,1079,1357,1079
104819926.png,11,0.983205,1190,262,1485,262,1485,602,1190,602
104819926.png,1,0.726186,1330,1017,1620,1017,1620,1080,1330,1080
160627710.png,28,0.984945,1117,77,1374,77,1374,339,1117,339
160627710.png,8,0.643809,1331,1000,1562,1000,1562,1079,1331,1079
160627710.png,0,0.632911,747,141,1012,141,1012,415,747,415
151753396.png,7,0.983681,1133,48,1410,48,1410,326,1133,326
112931123.png,7,0.980884,1070,93,1349,93,1349,367,1070,367
112931123.png,1,0.815107,1329,1014,1620,1014,1620,1079,1329,1079
102007791.png,32,0.979697,1047,1,1299,1,1299,241,1047,241
102007791.png,24,0.967094,900,674,1363,674,1363,1080,900,1080
102007791.png,27,0.947692,1278,346,1557,346,1557,703,1278,703
102007791.png,33,0.645734,1047,0,1299,0,1299,251,1047,251
114344862.png,33,0.95276,1166,156,1435,156,1435,449,1166,449
114344862.png,1,0.811606,1334,1017,1619,1017,1619,1080,1334,1080
093336379.png,18,0.958082,935,727,1229,727,1229,1002,935,1002
093336379.png,19,0.807267,934,727,1229,727,1229,1002,934,1002
092909509.png,23,0.975518,892,508,1134,508,1134,755,892,755
092909509.png,22,0.930818,891,508,1134,508,1134,757,891,757
080957564.png,19,0.918236,1317,560,1617,560,1617,826,1317,826
080957564.png,31,0.825756,1318,565,1618,565,1618,840,1318,840
093300759.png,3,0.943583,1060,48,1309,48,1309,312,1060,312
093300759.png,0,0.701285,1060,48,1310,48,1310,290,1060,290
093300759.png,29,0.678086,1060,48,1307,48,1307,309,1060,309
093300759.png,32,0.572734,1059,47,1307,47,1307,310,1059,310
155824001.png,21,0.987905,708,523,999,523,999,868,708,868
132106590.png,26,0.974707,1205,231,1485,231,1485,532,1205,532
132106590.png,8,0.708023,1360,1003,1596,1003,1596,1080,1360,1080
081246742.png,19,0.917358,1078,106,1329,106,1329,322,1078,322
081246742.png,20,0.822235,1079,105,1330,105,1330,324,1079,324
081246742.png,12,0.655989,1289,1034,1615,1034,1615,1079,1289,1079
103742780.png,31,0.981131,1085,213,1344,213,1344,460,1085,460
103742780.png,8,0.52732,1323,1017,1630,1017,1630,1080,1323,1080
103742780.png,1,0.523463,1321,1017,1632,1017,1632,1080,1321,1080
140023293.png,24,0.983022,1169,26,1398,26,1398,289,1169,289
140023293.png,8,0.856894,1357,1004,1610,1004,1610,1079,1357,1079
112416738.png,11,0.985307,827,217,1112,217,1112,549,827,549
112416738.png,8,0.733205,1347,1008,1561,1008,1561,1079,1347,1079
112416738.png,1,0.58223,1310,1009,1564,1009,1564,1079,1310,1079
115640327.png,6,0.985129,1094,93,1362,93,1362,331,1094,331
163855098.png,4,0.984523,1205,243,1465,243,1465,521,1205,521
145045337.png,6,0.987475,1097,75,1363,75,1363,315,1097,315
115701617.png,11,0.98383,760,67,1031,67,1031,374,760,374
075131918.png,27,0.983452,409,326,640,326,640,600,409,600
075131918.png,1,0.800304,1273,1016,1555,1016,1555,1080,1273,1080
140912094.png,0,0.982044,1099,37,1352,37,1352,263,1099,263
140912094.png,27,0.94303,697,0,962,0,962,132,697,132
091611858.png,8,0.985594,1113,166,1365,166,1365,395,1113,395
165234451.png,32,0.982551,786,247,1048,247,1048,526,786,526
165234451.png,5,0.975017,531,682,815,682,815,961,531,961
165234451.png,33,0.969087,784,246,1048,246,1048,526,784,526
165234451.png,30,0.967623,1001,0,1250,0,1250,157,1001,157
165234451.png,8,0.762613,1289,1004,1605,1004,1605,1079,1289,1079
125726435.png,10,0.985976,740,157,993,157,993,390,740,390
125726435.png,8,0.910479,1366,1002,1591,1002,1591,1080,1366,1080
155011022.png,20,0.986699,1179,306,1453,306,1453,563,1179,563
164653049.png,8,0.981334,792,406,1052,406,1052,651,792,651
164653049.png,27,0.963431,1331,608,1638,608,1638,899,1331,899
165740064.png,28,0.983518,874,501,1154,501,1154,803,874,803
165740064.png,27,0.858389,1013,0,1256,0,1256,144,1013,144
165740064.png,12,0.672434,1278,1003,1603,1003,1603,1079,1278,1079
165740064.png,4,0.54008,1013,0,1253,0,1253,141,1013,141
113839402.png,27,0.984293,1109,49,1353,49,1353,315,1109,315
113839402.png,8,0.834307,1345,1013,1630,1013,1630,1080,1345,1080
110956448.png,1,0.613006,1340,1014,1584,1014,1584,1079,1340,1079
110956448.png,33,0.548435,1260,356,1554,356,1554,659,1260,659
105457320.png,1,0.984143,1130,184,1391,184,1391,424,1130,424
110510612.png,33,0.983961,1195,172,1452,172,1452,426,1195,426
110510612.png,1,0.895774,1335,1016,1604,1016,1604,1079,1335,1079
165433388.png,15,0.985787,1352,672,1660,672,1660,947,1352,947
165433388.png,3,0.970028,535,0,809,0,809,237,535,237
165433388.png,22,0.794799,1055,3,1326,3,1326,291,1055,291
165433388.png,32,0.520727,1053,3,1323,3,1323,288,1053,288
114627849.png,10,0.984852,1184,284,1458,284,1458,532,1184,532
114627849.png,1,0.785887,1340,1015,1587,1015,1587,1080,1340,1080
105405606.png,28,0.985115,1150,136,1412,136,1412,403,1150,403
121125904.png,20,0.984163,1017,723,1318,723,1318,1009,1017,1009
121125904.png,8,0.70832,1340,1011,1662,1011,1662,1080,1340,1080
121125904.png,1,0.562629,1341,1011,1643,1011,1643,1079,1341,1079
093017715.png,18,0.981419,1206,327,1479,327,1479,576,1206,576
110338241.png,14,0.971238,742,436,1006,436,1006,687,742,687
110338241.png,1,0.915412,1331,1017,1638,1017,1638,1079,1331,1079
122948446.png,8,0.985255,1103,552,1409,552,1409,808,1103,808
122948446.png,33,0.981212,1071,0,1348,0,1348,317,1071,317
121412704.png,5,0.985561,488,514,766,514,766,781,488,781
121412704.png,5,0.96792,1012,0,1248,0,1248,137,1012,137
133803502.png,26,0.986856,762,44,1018,44,1018,311,762,311
133803502.png,8,0.71512,1364,1001,1606,1001,1606,1080,1364,1080
135328919.png,9,0.983858,1119,26,1367,26,1367,242,1119,242
113321203.png,1,0.902302,1332,1016,1631,1016,1631,1080,1332,1080
113321203.png,2,0.537178,1207,277,1492,277,1492,576,1207,576
134722310.png,6,0.984511,1343,469,1644,469,1644,737,1343,737
111958727.png,11,0.980668,434,468,745,468,745,829,434,829
111958727.png,1,0.874035,1345,1012,1670,1012,1670,1080,1345,1080
182608724.png,28,0.981428,434,571,724,571,724,900,434,900
182608724.png,1,0.969643,759,294,1031,294,1031,547,759,547
182608724.png,15,0.835703,757,293,1030,293,1030,549,757,549
182608724.png,29,0.587838,433,574,724,574,724,902,433,902
164813347.png,15,0.98656,455,559,725,559,725,822,455,822
164813347.png,31,0.96437,1272,465,1581,465,1581,762,1272,762
164813347.png,6,0.814375,1271,464,1579,464,1579,761,1271,761
164813347.png,24,0.756594,1114,90,1389,90,1389,363,1114,363
144808836.png,6,0.984023,1116,87,1384,87,1384,324,1116,324
144808836.png,5,0.896725,688,0,923,0,923,166,688,166
144808836.png,10,0.571475,688,0,923,0,923,165,688,165
161858321.png,30,0.984692,720,100,961,100,961,327,720,327
134837049.png,6,0.982013,725,12,979,12,979,245,725,245
160915276.png,10,0.982495,1101,22,1353,22,1353,247,1101,247
160915276.png,8,0.679667,1333,1001,1559,1001,1559,1079,1333,1079
151328288.png,9,0.984007,747,93,991,93,991,315,747,315
151328288.png,8,0.515851,1350,1001,1583,1001,1583,1080,1350,1080
130856958.png,28,0.985681,1139,64,1395,64,1395,329,1139,329
113824007.png,30,0.963509,667,0,877,0,877,78,667,78
113824007.png,4,0.911095,1281,312,1522,312,1522,552,1281,552
113824007.png,23,0.893836,1280,312,1522,312,1522,549,1280,549
113824007.png,1,0.825102,1340,1014,1589,1014,1589,1080,1340,1080
131138020.png,22,0.98572,1207,202,1436,202,1436,447,1207,447
131138020.png,27,0.948336,1206,201,1434,201,1434,445,1206,445
